date,day,month,year,2016,2017,shift,manana,tarde,noche,line,surimi_2,surimi_3,angurinas_1,angurinas_2,angurinas_3,chanquitos,muslitos,paella,rallado,tallarimis_2,tallarimis_3,totalEmp,staff,%staff,temp,%temp,staff_trained,%staff_trained,staff_untrained,%staff_untrained,temp_trained,%temp_trained,temp_untrained,%temp_untrained,idms,productionID,product,overweight,oee,disp,performance,quality, quality_head, quality_tail,intStockGen,intStockCon, m1, m2, ud1, ud2, rawMat, orgDec,orgEnvDec,prodMass, massBalance, prodMassPerMin, grossProductionTime, netProductionTime, lineDowntime,972527,Delta972527,972525,Delta972525,972524,Delta972524,911424,Delta911424,940128,Delta940128,931184,Delta931184,931702,Delta931702,931480,Delta931480,931713,Delta931713,931712,Delta931712,930942,Delta930942,931213,Delta931213,931735,Delta931735,931335,Delta931335,926381,Delta926381,975321,Delta975321,931464,Delta931464,975324,Delta975324,931544,Delta931544,433086,Delta433086,931605,Delta931605,931641,Delta931641,433121,Delta433121,931613,Delta931613,931422,Delta931422,970000,Delta970000,940129,Delta940129,930975,Delta930975,931387,Delta931387,940138,Delta940138,931707,Delta931707,931169,Delta931169,931679,Delta931679,970074,Delta970074,931162,Delta931162,931450,Delta931450,975261,Delta975261,433105,Delta433105,433100,Delta433100,940125,Delta940125,931278,Delta931278,433098,Delta433098,931507,Delta931507,640040,Delta640040,931170,Delta931170,990147,Delta990147,632899,Delta632899,931703,Delta931703,931571,Delta931571,931576,Delta931576,930918,Delta930918
15/3/2017,15,3,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,100,0,0,0,0,0,0,2,100,92,123431,931169,2.6,0.267201514,0.592946454,0.76598507,0.588305804,96.6,100,0,0,235.29,235.29,16,17,7764.57,40,70,6501.6,-1262.97,17.57195897,480,369.9985876,110.0014124,0,0,4525,0,0,0,9954,-840,0,0,0,-313,0,0,15940,0,0,0,14859,9099,1399.5,0,1394.4,-2002,4512,0,0,0,5856,0,2219.7,0,1495.8,1492.2,1338,-3960,0,0,3960,0,11015,0,0,0,0,0,4001.4,4001.4,0,0,0,0,0,0,0,0,2778,2566,2565,0,0,0,15249.6,-712.8,75777.52,-4804.8,0,0,15114.6,0,6153,-714,7905,0,15590,0,12150,0,0,0,518356.8,-12960,6045,0,6707.2,4908.8,10282.5,-1987.5,43602,-1584,8985,-3240,2061.8,0,0,0,627.2,0,0,0,0,0
7/9/2017,7,9,2017,0,1,manana,1,0,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,2,100,0,0,0,0,107,131448,931213,7.311941084,0.186615032,0.410334584,0.769230769,0.591223725,100,0,0,0,135.27,41.67,19,6,2820.15,20,0,1862,-958.15,7.272051819,480,256.0487805,223.9512195,0,0,0,0,935,0,240,0,360,0,0,0,1368,-1465.2,7200,1440,0,-168,423,0,1084.5,-9,25107.6,0,2148,0,0,-276,48,0,1526.7,0,126,0,13203,0,0,0,5600,0,7660,5040,0,0,0,0,3.6,0,1.12,-515.2,0,0,0,0,0,0,0,0,6399,0,0,-2052,25347.6,-712.8,59244.64,-3792.88,0,0,3731.4,-8553.6,6645,0,0,0,5780,0,3510,0,360,0,114912,-11232,6040,0,3961.6,0,13612.5,2947.5,20634,-1584,7915,-5760,1730.7,0,0,-1296,854,0,0,0,0,0
15/11/2016,15,11,2016,1,0,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,2,1,50,1,50,1,100,0,0,1,100,0,0,86,117669,931169,2.6,0.313806429,0.647877673,0.769230769,0.6296688,95.8,100,0,0,235.29,235.29,16,18,7999.86,131,36,7635.6,-364.26,18.88711244,480,404.2756681,75.72433193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/1/2017,16,1,2017,0,1,noche,0,0,1,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,100,0,0,0,0,1,50,1,50,181,121284,931464,6.235276208,0.179990949,0.416183816,0.769230769,0.562223289,90,90,0,0,135.27,41.67,8,3,1207.17,110,0,948.6,-258.57,8.349015843,210,113.6181818,96.38181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/2016,6,6,2016,1,0,noche,0,0,1,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,100,0,0,0,0,0,0,2,100,155,111083,931613,4.9,0.225927918,0.462237762,0.769230769,0.635400908,100,93,0,0,135.27,41.67,18,6,2684.88,0,0,2721.6,36.72,9.43570348,480,288.4363636,191.5636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2017,2,1,2017,0,1,noche,0,0,1,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,100,0,0,0,0,0,0,2,100,100,120560,931213,6,0.289042831,0.605026579,0.769230769,0.621056485,100,100,0,0,135.27,41.67,19,4,2736.81,0,0,2884,147.19,7.638994767,480,377.5365854,102.4634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2016,24,10,2016,1,0,noche,0,0,1,surimi_3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,100,0,0,0,0,0,0,2,100,87,117195,931702,1.3,0.157790927,0.307692308,0.769230769,0.666666667,100,100,0,0,0,0,0,0,0,0,0,540,540,22.5,60,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2017,9,10,2017,0,1,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,2,100,0,0,0,0,0,0,98,133002,931170,1.3,0.304786632,0.681094252,0.772490222,0.579289571,100,95,0,0,237.67,237.67,21,21,9982.14,170,210,8208,-1774.14,19.31281335,480,425.0028129,54.99718706,0,0,0,0,935,0,11646,0,360,0,311,311,0,0,13215,-1440,0,0,675,0,1372.5,0,38600.8,-3203.2,12009,0,0,0,6180,4602,3471.3,0,5.4,0,7110,-5400,0,0,4320,0,5795,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,3519,0,0,0,22377.6,-4276.8,106717.52,20100.08,0,0,6890.4,0,6294,0,4150,0,8960,0,1350,0,360,0,261079.2,15033.6,6040,0,1708.8,0,18907.5,2025,39096,3690,17440,0,1941.2,569.4,0,0,540.4,0,0,0,0,0
12/12/2016,12,12,2016,1,0,tarde,0,1,0,chanquitos,0,0,0,0,0,1,0,0,0,0,0,3,1,33.33333333,2,66.66666667,0,0,1,100,0,0,2,100,6,119260,930942,0,0.193293886,0.363076923,0.673076923,0.790960452,100,100,0,0,142.77,84.74,2,1,370.28,0,0,661.5,291.22,6.228813559,225,106.2,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/5/2017,29,5,2017,0,1,noche,0,0,1,rallado,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,100,0,0,0,0,0,0,3,100,4,126964,931422,4.2,0.187268353,0.599112426,0.769230769,0.406349206,90,90,264,0,169.68,43.935,4,2,766.59,0,0,483.84,-282.75,4.778666667,130,101.25,28.75,0,0,0,0,0,0,6288,-420,0,0,165,165,1368,1368,19330,-360,0,0,7420.5,0,4302,0,18060,-800.8,3003,0,0,0,5490,0,1526.7,0,23.4,0,16797,0,0,0,6120,0,18115,0,0,0,0,0,3515.4,3513.6,1.12,0,0,0,0,0,1.25,0,0,0,5557.5,-720,0,0,31665.6,-3564,59878,7804.16,0,0,14871.6,0,11301,0,13225,6925,10270,0,9270,0,360,0,105134.4,-39304.8,6045,0,1331.2,0,14190,1515,17310,10656,11140,1820,2593,0,0,-1108.8,1024.8,0,249.7,-290.4,0,0
16/10/2017,16,10,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,3,3,100,0,0,2,66.66666667,1,33.33333333,0,0,0,0,149,133522,930918,4.444444444,0.044627737,0.2004662,0.769230769,0.289405685,100,100,0,0,135.27,41.67,1,0,135.27,0,0,100.8,-34.47,4.297674419,90,23.45454545,66.54545455,0,0,3300,640,935,0,11994,-420,360,0,0,0,2052,2052,11050,0,0,0,15799.5,15124.5,1084.5,0,32622.8,-1601.6,12009,0,0,0,996,-4320,3471.3,0,5.4,0,0,0,0,0,4320,0,10585,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,3519,0,0,0,60312.6,-2138.4,113808.24,8612.24,0,0,25304.4,1306.8,6294,0,0,0,8960,0,5442,0,360,0,205257.6,-25056,6040,0,8518.4,6809.6,16710,4110,52392,0,14920,0,516.6,0,0,0,226.8,0,0,-480.7,0,0
16/10/2017,16,10,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,3,3,100,0,0,2,66.66666667,1,33.33333333,0,0,0,0,149,133525,931464,6.699852507,0.117489348,0.242957043,0.769230769,0.628654971,100,100,0,0,135.27,41.67,2,1,312.21,0,0,309.6,-2.61,9.335526316,105,33.16363636,71.83636364,0,0,3300,640,935,0,11994,-420,360,0,0,0,2052,2052,11050,0,0,0,15799.5,15124.5,1084.5,0,32622.8,-1601.6,12009,0,0,0,996,-4320,3471.3,0,5.4,0,0,0,0,0,4320,0,10585,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,3519,0,0,0,60312.6,-2138.4,113808.24,8612.24,0,0,25304.4,1306.8,6294,0,0,0,8960,0,5442,0,360,0,205257.6,-25056,6040,0,8518.4,6809.6,16710,4110,52392,0,14920,0,516.6,0,0,0,226.8,0,0,-480.7,0,0
10/10/2016,10,10,2016,1,0,noche,0,0,1,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,100,0,0,0,0,0,0,3,100,174,116469,931613,4.761774062,0.267766422,0.546503497,0.769230769,0.636951731,90,90,0,0,135.27,41.67,22,6,3225.96,0,0,3225.6,-0.36,9.458733205,480,341.0181818,138.9818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/8/2016,22,8,2016,1,0,noche,0,0,1,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,100,0,0,0,0,1,33.33333333,2,66.66666667,164,114564,931679,2.307692308,0.290667497,0.777327935,0.769230769,0.486111111,90,90,0,0,135.27,41.67,1,1,176.94,0,0,218.4,41.46,7.357446809,30,29.68421053,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2016,12,9,2016,1,0,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,100,0,0,0,0,0,0,3,100,167,115503,931613,5,0.212380212,0.342113442,0.769230769,0.807025513,100,100,0,0,135.27,41.67,6,2,894.96,0,0,959.4,64.44,14.74762437,165,65.05454545,99.94545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/8/2016,22,8,2016,1,0,noche,0,0,1,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,100,0,0,0,0,1,33.33333333,2,66.66666667,164,114540,931613,2.864268573,0.26537565,0.488329448,0.769230769,0.706466395,90,90,0,0,135.27,41.67,18,7,2726.55,32,0,2997,270.45,10.49102597,450,285.6727273,164.3272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2016,24,10,2016,1,0,noche,0,0,1,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,100,0,0,0,0,0,0,3,100,176,117116,931613,5.942371958,0.223835993,0.450670163,0.769230769,0.64567574,90,90,0,0,135.27,41.67,16,6,2414.34,15,0,2696.4,282.06,9.588284735,480,281.2181818,198.7818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2017,11,4,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,3,3,100,0,0,0,0,3,100,0,0,0,0,198,124642,931613,2.594576021,0.273504274,0.502228438,0.769230769,0.707955839,100,100,0,0,135.27,41.67,15,3,2154.06,0,0,2574,419.94,10.51314422,375,244.8363636,130.1636364,0,0,0,0,0,0,5268,-2100,0,0,156,0,6840,6840,11980,-1440,0,0,20884.5,0,535.5,0,2273.6,-5208,105,0,0,0,5112,0,2219.7,0,1020.6,991.8,14232,0,0,0,3600,0,2565,-5,0,0,0,0,3628.8,3628.8,0,0,0,0,0,0,185,182.5,2950,1960,8896.5,0,0,0,36007.2,-2138.4,26448.24,-5685.68,0,0,30115.8,0,1023,-132,9660,0,14470,0,11430,0,360,0,335606.4,-27662.4,6045,0,4915.2,0,11287.5,-937.5,38136,-1584,11505,-6120,903,0,0,0,313.6,0,0,0,107.1,107.1
30/12/2016,30,12,2016,1,0,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,3,3,100,0,0,1,33.33333333,2,66.66666667,0,0,0,0,139,119643,931679,2.754982931,0.404512267,0.819753711,0.769230769,0.641492609,100,100,0,0,135.27,41.67,31,4,4360.05,7,0,4863.04,502.99,10.8435348,480,448.4736842,31.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/6/2016,27,6,2016,1,0,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,3,1,33.33333333,2,66.66666667,1,100,0,0,1,50,1,50,82,112313,931702,1.5,0.17504931,0.683767797,0.802350427,0.319071248,100,87,1440,0,237.34,237.34,23,24,11154.98,197,95,5112,-6042.98,11.98112536,480,426.6711052,53.32889481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2017,16,10,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,3,3,100,0,0,2,66.66666667,1,33.33333333,0,0,0,0,149,133523,930975,10.71981132,0.070014374,0.30198915,1,0.231844004,100,100,0,0,135.27,41.67,2,1,312.21,0,0,188.75,-123.46,4.578919085,105,41.22151899,63.77848101,0,0,3300,640,935,0,11994,-420,360,0,0,0,2052,2052,11050,0,0,0,15799.5,15124.5,1084.5,0,32622.8,-1601.6,12009,0,0,0,996,-4320,3471.3,0,5.4,0,0,0,0,0,4320,0,10585,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,3519,0,0,0,60312.6,-2138.4,113808.24,8612.24,0,0,25304.4,1306.8,6294,0,0,0,8960,0,5442,0,360,0,205257.6,-25056,6040,0,8518.4,6809.6,16710,4110,52392,0,14920,0,516.6,0,0,0,226.8,0,0,-480.7,0,0
30/8/2017,30,8,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,4,1,25,3,75,0,0,1,100,0,0,3,100,71,131054,931507,0.1,4.50267E-05,0.462873932,0.683760684,0.000142267,97,100,2688,0,243.36,0,16,0,3893.76,10,150,76.8,-3816.96,0.265897288,480,288.8333333,191.1666667,0,0,0,0,935,0,4440,0,360,0,0,-44,2530.8,-3297.6,4680,-360,0,0,5436,-7920,1093.5,1075.5,14632.8,-800.8,2148,0,324,324,5124,1476,1526.7,0,0,0,13203,0,0,0,5600,-160,3960,0,0,0,0,0,3.6,0,704.48,703.36,0,0,0,0,0,-143.75,0,0,7119,0,0,0,35326.8,-1425.6,55364.4,-15004.08,0,0,12285,0,6645,0,0,-1895,6620,0,4230,0,360,0,85536,19872,6040,0,70.4,0,15682.5,3112.5,28242,-3096,16405,0,1730.7,0,2433.6,1569.6,2108.4,0,0,0,0,-441
6/6/2017,6,6,2017,0,1,manana,1,0,0,surimi_3,0,1,0,0,0,0,0,0,0,0,0,4,3,75,1,25,3,100,0,0,1,100,0,0,100,127042,931702,3,0.071499014,0.244187063,0.705128205,0.415249687,100,49,0,0,237.34,237.34,11,4,3560.1,979,130,1044,-2516.1,13.70323966,240,76.18636364,163.8136364,0,0,0,0,0,0,7950,-420,360,0,115,0,0,0,17890,0,0,0,0,0,4032,0,10052,-1596,3003,0,0,0,6228,6228,1526.7,0,937.8,914.4,30000,0,0,0,5040,0,17035,2160,0,0,0,0,2278.8,-1209.6,1.12,0,0,0,0,0,240,238.75,0,0,2677.5,0,0,0,18122.4,-6415.2,50173.76,-436.8,0,0,14871.6,0,7017,-1428,13225,0,10260,0,8550,-720,360,0,158176.8,7531.2,6045,0,876.8,-448,17775,-1965,6696,-1584,16205,-2520,2286.6,762.6,0,0,1024.8,0,249.7,0,195.3,195.3
29/12/2016,29,12,2016,1,0,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,4,3,75,1,25,1,33.33333333,2,66.66666667,0,0,1,100,139,119644,931679,3.181973224,0.274923008,0.550312078,0.769230769,0.649449511,100,90,0,0,135.27,41.67,19,5,2778.48,230,0,3305.12,526.64,9.62484175,480,343.3947368,136.6052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/6/2016,27,6,2016,1,0,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,100,0,0,0,0,1,25,3,75,59,112207,940125,2.7,0.231162169,0.685346554,0.820512821,0.411075086,92,100,0,0,243.36,0,10,0,2433.6,123,129,1800,-633.6,8.417975886,240,213.828125,26.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/6/2016,27,6,2016,1,0,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,100,0,0,0,0,1,25,3,75,59,112211,940129,2.7,0.231162169,0.731420272,0.820512821,0.385180593,92,100,0,0,243.36,0,9,0,2190.24,0,0,1800,-390.24,7.887709688,240,228.203125,11.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2017,16,10,2017,0,1,manana,1,0,0,muslitos,0,0,0,0,0,0,1,0,0,0,0,5,5,100,0,0,0,0,5,100,0,0,0,0,73,133185,975324,3.1,0.045860923,0.502331002,0.705128205,0.129474644,80,80,1920,0,243.36,0,14,0,3407.04,20,10,675,-2732.04,2.153422274,480,313.4545455,166.5454545,0,0,3300,640,935,0,11994,-420,360,0,0,0,2052,2052,11050,0,0,0,15799.5,15124.5,1084.5,0,32622.8,-1601.6,12009,0,0,0,996,-4320,3471.3,0,5.4,0,0,0,0,0,4320,0,10585,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,3519,0,0,0,60312.6,-2138.4,113808.24,8612.24,0,0,25304.4,1306.8,6294,0,0,0,8960,0,5442,0,360,0,205257.6,-25056,6040,0,8518.4,6809.6,16710,4110,52392,0,14920,0,516.6,0,0,0,226.8,0,0,-480.7,0,0
21/7/2017,21,7,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,5,3,60,2,40,3,100,0,0,1,50,1,50,96,128870,931278,0.9,0.332892251,0.717644434,0.769230769,0.603028333,96.6,100,0,0,237.68,237.68,27,25,12359.36,105,115,10800,-1559.36,24.11736439,480,447.8101266,32.18987342,0,0,0,0,940,0,9900,-420,360,0,0,0,0,-8172,6465,-1080,0,-336,828,0,1440,0,6697.6,-400.4,2148,0,0,0,864,0,1526.7,0,64.8,0,20286,0,0,0,5760,0,18365,0,0,0,0,0,1.8,-1814.4,1.12,-161.28,0,0,0,0,7.5,0,0,0,4806,-720,0,-648,38615.4,-712.8,57890.56,-873.6,0,0,0,0,4614,0,1680,0,6410,0,4230,0,360,0,175456.8,-864,6045,0,2764.8,-448,75,0,19212,-5544,26485,0,379.2,0,0,-3456,84,0,0,0,0,0
15/11/2016,15,11,2016,1,0,manana,1,0,0,chanquitos,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,100,0,0,0,0,0,0,5,100,6,117936,975321,1.014,0.155325444,0.319951923,0.769230769,0.631104433,100,90,0,0,142.77,84.74,8,4,1481.12,0,0,756,-725.12,5.679939895,320,133.1,186.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/8/2017,28,8,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,5,4,80,1,20,0,0,4,100,0,0,1,100,208,131122,930975,0,0.063804348,0.35118468,0.769230769,0.236188129,100,100,0,0,135.27,41.67,2,2,353.88,0,0,143.75,-210.13,3.498536661,90,41.08860759,48.91139241,0,0,0,0,935,0,4440,4440,360,0,0,0,0,0,720,-340,0,0,13356,13356,18,0,16234.4,-400.4,2148,0,0,0,3648,0,1526.7,0,0,0,13203,0,0,0,5760,0,0,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,7119,5913,0,0,38890.8,0,73426.08,5816.72,0,0,12285,8721,7359,-714,1895,0,6620,0,4230,0,360,0,57024,-23356.8,6040,0,518.4,0,13185,-2662.5,32202,-1104,16405,0,1730.7,20.5,0,0,2108.4,2108.4,0,0,0,0
30/12/2016,30,12,2016,1,0,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,5,5,100,0,0,0,0,5,100,0,0,0,0,181,120526,931679,3.590771698,0.177428285,0.403087045,0.769230769,0.57222571,100,90,0,0,135.27,41.67,16,4,2331,49,0,2133.04,-197.96,8.480385018,480,251.5263158,228.4736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
